171.380, 129.410, 6.240, 21.836 False
171.175, 129.413, 6.132, 21.869 False
170.973, 129.414, 6.028, 21.902 False
170.774, 129.416, 5.937, 21.935 False
170.578, 129.418, 5.855, 21.968 False
170.384, 129.420, 5.786, 22.001 False
170.192, 129.421, 5.729, 22.034 False
170.002, 129.423, 5.686, 22.067 False
169.812, 129.425, 5.656, 22.100 False
169.624, 129.427, 5.629, 22.133 False
169.436, 129.429, 5.609, 22.166 False
169.249, 129.430, 5.595, 22.199 False
169.061, 129.432, 5.592, 22.232 False
168.874, 129.434, 5.594, 22.265 False
168.687, 129.436, 5.601, 22.298 False
168.500, 129.437, 5.610, 22.331 False
168.312, 129.439, 5.619, 22.364 False
168.124, 129.441, 5.625, 22.397 False
167.936, 129.442, 5.629, 22.430 False
167.748, 129.444, 5.630, 22.463 False
167.560, 129.446, 5.628, 22.496 False
167.372, 129.447, 5.623, 22.529 False
167.185, 129.449, 5.615, 22.562 False
166.998, 129.451, 5.605, 22.595 False
166.811, 129.452, 5.592, 22.628 False
166.625, 129.454, 5.578, 22.661 False
166.439, 129.456, 5.561, 22.694 False
166.254, 129.457, 5.543, 22.727 False
166.070, 129.459, 5.522, 22.760 False
165.887, 129.460, 5.501, 22.793 False
165.704, 129.462, 5.476, 22.826 False
165.522, 129.463, 5.450, 22.859 False
165.341, 129.465, 5.423, 22.892 False
165.161, 129.466, 5.397, 22.925 False
164.982, 129.468, 5.371, 22.958 False
164.803, 129.469, 5.350, 22.991 False
164.626, 129.471, 5.334, 23.024 False
164.448, 129.472, 5.325, 23.057 False
164.270, 129.473, 5.324, 23.090 False
164.092, 129.475, 5.332, 23.123 False
163.914, 129.476, 5.352, 23.156 False
163.735, 129.477, 5.379, 23.189 False
163.554, 129.479, 5.413, 23.222 False
163.372, 129.480, 5.451, 23.255 False
163.189, 129.482, 5.490, 23.288 False
163.005, 129.483, 5.528, 23.321 False
162.819, 129.484, 5.562, 23.354 False
162.633, 129.486, 5.591, 23.387 False
162.446, 129.487, 5.615, 23.420 False
162.258, 129.488, 5.633, 23.453 False
162.070, 129.490, 5.646, 23.486 False
161.882, 129.491, 5.655, 23.519 False
161.693, 129.492, 5.658, 23.552 False
161.505, 129.494, 5.658, 23.585 False
161.316, 129.495, 5.653, 23.618 False
161.128, 129.496, 5.647, 23.651 False
160.940, 129.497, 5.636, 23.684 False
160.753, 129.499, 5.624, 23.717 False
160.566, 129.500, 5.610, 23.750 False
160.379, 129.501, 5.594, 23.783 False
160.193, 129.502, 5.576, 23.816 False
160.008, 129.503, 5.557, 23.849 False
159.824, 129.505, 5.535, 23.882 False
159.640, 129.506, 5.513, 23.915 False
159.457, 129.507, 5.487, 23.948 False
159.275, 129.507, 5.463, 23.981 False
159.093, 129.508, 5.442, 24.014 False
158.912, 129.508, 5.426, 24.047 False
158.732, 129.509, 5.418, 24.080 False
158.551, 129.510, 5.416, 24.113 False
158.370, 129.511, 5.426, 24.146 False
158.189, 129.511, 5.445, 24.179 False
158.006, 129.512, 5.473, 24.212 False
157.822, 129.513, 5.507, 24.245 False
157.637, 129.514, 5.546, 24.278 False
157.451, 129.515, 5.584, 24.311 False
157.264, 129.515, 5.620, 24.344 False
157.075, 129.516, 5.652, 24.377 False
156.886, 129.517, 5.678, 24.410 False
156.696, 129.518, 5.699, 24.443 False
156.506, 129.518, 5.715, 24.476 False
156.315, 129.519, 5.727, 24.509 False
156.124, 129.520, 5.733, 24.542 False
155.933, 129.521, 5.736, 24.575 False
155.742, 129.521, 5.734, 24.608 False
155.551, 129.522, 5.728, 24.641 False
155.360, 129.523, 5.718, 24.674 False
155.170, 129.523, 5.706, 24.707 False
154.980, 129.524, 5.691, 24.740 False
154.791, 129.525, 5.675, 24.773 False
154.603, 129.525, 5.656, 24.806 False
154.415, 129.526, 5.636, 24.839 False
154.228, 129.526, 5.614, 24.872 False
154.041, 129.527, 5.591, 24.905 False
153.855, 129.528, 5.568, 24.938 False
153.671, 129.528, 5.547, 24.971 False
153.486, 129.529, 5.528, 25.004 False
153.302, 129.529, 5.513, 25.037 False
153.119, 129.530, 5.504, 25.070 False
152.935, 129.529, 5.503, 25.103 False
152.752, 129.530, 5.512, 25.136 False
152.567, 129.530, 5.530, 25.169 False
152.382, 129.530, 5.559, 25.202 False
152.195, 129.530, 5.593, 25.235 False
152.007, 129.531, 5.631, 25.268 False
151.818, 129.531, 5.669, 25.301 False
151.628, 129.531, 5.704, 25.334 False
151.437, 129.532, 5.734, 25.367 False
151.245, 129.532, 5.759, 25.400 False
151.052, 129.532, 5.778, 25.433 False
150.859, 129.533, 5.792, 25.466 False
150.666, 129.533, 5.802, 25.499 False
150.473, 129.533, 5.806, 25.532 False
150.279, 129.533, 5.807, 25.565 False
150.086, 129.534, 5.803, 25.598 False
149.893, 129.534, 5.797, 25.631 False
149.700, 129.534, 5.787, 25.664 False
149.507, 129.534, 5.774, 25.697 False
149.315, 129.534, 5.756, 25.730 False
149.124, 129.535, 5.738, 25.763 False
148.934, 129.535, 5.717, 25.796 False
148.744, 129.535, 5.696, 25.829 False
148.555, 129.535, 5.672, 25.862 False
148.366, 129.535, 5.647, 25.895 False
148.179, 129.535, 5.621, 25.928 False
147.992, 129.536, 5.596, 25.961 False
147.806, 129.536, 5.570, 25.994 False
147.621, 129.536, 5.549, 26.027 False
147.437, 129.536, 5.532, 26.060 False
147.253, 129.536, 5.521, 26.093 False
147.069, 129.536, 5.520, 26.126 False
146.884, 129.536, 5.526, 26.159 False
146.699, 129.536, 5.544, 26.192 False
146.514, 129.536, 5.569, 26.225 False
146.327, 129.536, 5.604, 26.258 False
146.139, 129.536, 5.642, 26.291 False
145.949, 129.536, 5.681, 26.324 False
145.759, 129.536, 5.717, 26.357 False
145.567, 129.536, 5.747, 26.390 False
145.374, 129.536, 5.771, 26.423 False
145.182, 129.537, 5.789, 26.456 False
144.988, 129.537, 5.801, 26.489 False
144.795, 129.537, 5.809, 26.522 False
144.601, 129.537, 5.813, 26.555 False
144.407, 129.537, 5.812, 26.588 False
144.214, 129.537, 5.808, 26.621 False
144.020, 129.537, 5.801, 26.654 False
143.827, 129.537, 5.791, 26.687 False
143.635, 129.537, 5.777, 26.720 False
143.443, 129.536, 5.761, 26.753 False
143.251, 129.536, 5.741, 26.786 False
143.061, 129.536, 5.719, 26.819 False
142.871, 129.536, 5.694, 26.852 False
142.682, 129.536, 5.669, 26.885 False
142.494, 129.536, 5.644, 26.918 False
142.306, 129.536, 5.619, 26.951 False
142.120, 129.536, 5.595, 26.984 False
141.934, 129.536, 5.575, 27.017 False
141.748, 129.536, 5.559, 27.050 False
141.563, 129.536, 5.549, 27.083 False
141.378, 129.536, 5.547, 27.116 False
141.193, 129.535, 5.553, 27.149 False
141.007, 129.535, 5.570, 27.182 False
140.821, 129.535, 5.595, 27.215 False
140.633, 129.535, 5.627, 27.248 False
140.444, 129.535, 5.664, 27.281 False
140.254, 129.535, 5.704, 27.314 False
140.063, 129.535, 5.741, 27.347 False
139.870, 129.534, 5.774, 27.380 False
139.677, 129.534, 5.800, 27.413 False
139.483, 129.534, 5.820, 27.446 False
139.288, 129.534, 5.834, 27.479 False
139.094, 129.534, 5.842, 27.512 False
138.899, 129.534, 5.845, 27.545 False
138.704, 129.533, 5.844, 27.578 False
138.509, 129.533, 5.840, 27.611 False
138.315, 129.533, 5.832, 27.644 False
138.121, 129.533, 5.821, 27.677 False
137.927, 129.533, 5.807, 27.710 False
137.734, 129.533, 5.791, 27.743 False
137.542, 129.532, 5.772, 27.776 False
137.350, 129.532, 5.751, 27.809 False
137.159, 129.532, 5.726, 27.842 False
136.969, 129.532, 5.700, 27.875 False
136.780, 129.531, 5.671, 27.908 False
136.592, 129.531, 5.643, 27.941 False
136.405, 129.531, 5.616, 27.974 False
136.218, 129.531, 5.590, 28.007 False
136.033, 129.531, 5.568, 28.040 False
135.847, 129.530, 5.551, 28.073 False
135.663, 129.530, 5.540, 28.106 False
135.478, 129.530, 5.537, 28.139 False
135.293, 129.530, 5.544, 28.172 False
135.108, 129.529, 5.558, 28.205 False
134.921, 129.529, 5.583, 28.238 False
134.734, 129.529, 5.613, 28.271 False
134.546, 129.529, 5.649, 28.304 False
134.356, 129.528, 5.682, 28.337 False
134.166, 129.528, 5.710, 28.370 False
133.975, 129.528, 5.724, 28.403 False
133.784, 129.527, 5.714, 28.436 False
133.595, 129.527, 5.680, 28.469 False
133.407, 129.527, 5.625, 28.502 False
133.222, 129.527, 5.552, 28.535 False
133.040, 129.526, 5.464, 28.568 False
132.861, 129.526, 5.361, 28.601 False
132.686, 129.526, 5.245, 28.634 False
132.515, 129.526, 5.118, 28.667 False
132.348, 129.525, 4.983, 28.700 False
132.187, 129.525, 4.833, 28.733 False
132.030, 129.525, 4.674, 28.766 False
131.879, 129.524, 4.516, 28.799 False
131.734, 129.524, 4.357, 28.832 False
131.593, 129.524, 4.200, 28.865 False
131.458, 129.524, 4.044, 28.898 False
131.327, 129.523, 3.892, 28.931 False
131.201, 129.523, 3.747, 28.964 False
131.080, 129.523, 3.614, 28.997 False
130.963, 129.522, 3.482, 29.030 False
130.850, 129.522, 3.364, 29.063 False
130.741, 129.522, 3.243, 29.096 False
130.636, 129.521, 3.138, 29.129 False
130.534, 129.521, 3.026, 29.162 False
130.435, 129.521, 2.931, 29.195 False
130.340, 129.520, 2.841, 29.228 False
130.247, 129.520, 2.750, 29.261 False
130.157, 129.520, 2.660, 29.294 False
130.071, 129.520, 2.571, 29.327 False
129.987, 129.519, 2.483, 29.360 False
129.906, 129.519, 2.397, 29.393 False
129.828, 129.519, 2.313, 29.426 False
129.753, 129.519, 2.231, 29.459 False
129.680, 129.518, 2.152, 29.492 False
129.610, 129.518, 2.075, 29.525 False
129.543, 129.518, 2.000, 29.558 False
129.478, 129.518, 1.928, 29.591 False
129.415, 129.518, 1.858, 29.624 False
129.355, 129.517, 1.791, 29.657 False
129.296, 129.517, 1.726, 29.690 False
129.240, 129.517, 1.663, 29.723 False
129.186, 129.517, 1.602, 29.756 False
129.134, 129.517, 1.544, 29.789 False
129.084, 129.516, 1.487, 29.822 False
129.035, 129.516, 1.433, 29.855 False
128.989, 129.516, 1.381, 29.888 False
128.944, 129.516, 1.330, 29.921 False
128.900, 129.516, 1.281, 29.954 False
128.859, 129.516, 1.235, 29.987 False
128.818, 129.516, 1.189, 30.020 False
128.780, 129.515, 1.146, 30.053 False
128.742, 129.515, 1.104, 30.086 False
128.706, 129.515, 1.064, 30.119 False
128.672, 129.515, 1.025, 30.152 False
128.639, 129.515, 0.957, 30.185 False
128.609, 129.515, 0.885, 30.218 False
128.582, 129.515, 0.822, 30.251 False
128.556, 129.515, 0.770, 30.284 False
128.531, 129.515, 0.731, 30.317 False
128.507, 129.514, 0.709, 30.350 False
128.483, 129.514, 0.705, 30.383 False
128.459, 129.514, 0.718, 30.416 False
128.432, 129.514, 0.804, 30.449 False
128.402, 129.514, 0.891, 30.482 False
128.370, 129.514, 0.932, 30.515 False
128.337, 129.514, 1.019, 30.548 False
128.301, 129.514, 1.074, 30.581 False
128.264, 129.514, 1.095, 30.614 False
128.226, 129.514, 1.133, 30.647 False
128.187, 129.513, 1.204, 30.680 False
128.143, 129.513, 1.314, 30.713 False
128.095, 129.513, 1.459, 30.746 False
128.041, 129.513, 1.639, 30.779 False
127.981, 129.513, 1.807, 30.812 False
127.916, 129.513, 1.966, 30.845 False
127.845, 129.512, 2.116, 30.878 False
127.770, 129.512, 2.269, 30.911 False
127.690, 129.512, 2.424, 30.944 False
127.605, 129.512, 2.581, 30.977 False
127.514, 129.511, 2.740, 31.010 False
127.418, 129.511, 2.900, 31.043 False
127.317, 129.512, 3.060, 31.076 False
127.211, 129.512, 3.221, 31.109 False
127.099, 129.511, 3.383, 31.142 False
126.982, 129.511, 3.544, 31.175 False
126.859, 129.511, 3.705, 31.208 False
126.732, 129.511, 3.866, 31.241 False
126.598, 129.511, 4.026, 31.274 False
126.460, 129.510, 4.185, 31.307 False
126.316, 129.510, 4.343, 31.340 False
126.168, 129.510, 4.499, 31.373 False
126.014, 129.509, 4.649, 31.406 False
125.855, 129.509, 4.793, 31.439 False
125.692, 129.509, 4.926, 31.472 False
125.525, 129.508, 5.046, 31.505 False
125.354, 129.508, 5.156, 31.538 False
125.180, 129.508, 5.252, 31.571 False
125.004, 129.508, 5.333, 31.604 False
124.825, 129.507, 5.403, 31.637 False
124.644, 129.507, 5.461, 31.670 False
124.461, 129.507, 5.508, 31.703 False
124.277, 129.506, 5.547, 31.736 False
124.092, 129.506, 5.583, 31.769 False
123.906, 129.506, 5.620, 31.802 False
123.718, 129.505, 5.651, 31.835 False
123.529, 129.505, 5.674, 31.868 False
123.340, 129.505, 5.689, 31.901 False
123.151, 129.504, 5.705, 31.934 False
122.961, 129.504, 5.727, 31.967 False
122.769, 129.504, 5.753, 32.000 False
122.577, 129.503, 5.782, 32.033 False
122.384, 129.503, 5.812, 32.066 False
122.190, 129.503, 5.842, 32.099 False
121.994, 129.502, 5.871, 32.132 False
121.798, 129.502, 5.898, 32.165 False
121.601, 129.502, 5.923, 32.198 False
121.403, 129.501, 5.945, 32.231 False
121.204, 129.501, 5.966, 32.264 False
121.005, 129.501, 5.985, 32.297 False
120.805, 129.500, 6.002, 32.330 False
120.605, 129.500, 6.017, 32.363 False
120.404, 129.500, 6.031, 32.396 False
120.203, 129.499, 6.043, 32.429 False
120.001, 129.499, 6.052, 32.462 False
119.800, 129.499, 6.046, 32.495 False
119.599, 129.498, 6.031, 32.528 False
119.399, 129.498, 6.012, 32.561 False
119.199, 129.498, 5.988, 32.594 False
119.000, 129.498, 5.961, 32.627 False
118.803, 129.497, 5.932, 32.660 False
118.606, 129.497, 5.901, 32.693 False
118.410, 129.497, 5.866, 32.726 False
118.216, 129.496, 5.818, 32.759 False
118.024, 129.496, 5.767, 32.792 False
117.833, 129.496, 5.719, 32.825 False
117.644, 129.496, 5.673, 32.858 False
117.456, 129.495, 5.630, 32.891 False
117.270, 129.495, 5.586, 32.924 False
117.085, 129.495, 5.532, 32.957 False
116.902, 129.495, 5.477, 32.990 False
116.721, 129.494, 5.426, 33.023 False
116.542, 129.494, 5.375, 33.056 False
116.364, 129.494, 5.317, 33.089 False
116.188, 129.494, 5.260, 33.122 False
116.014, 129.493, 5.208, 33.155 False
115.842, 129.493, 5.156, 33.188 False
115.672, 129.493, 5.097, 33.221 False
115.503, 129.493, 5.040, 33.254 False
115.337, 129.493, 4.988, 33.287 False
115.172, 129.492, 4.946, 33.320 False
115.008, 129.492, 4.894, 33.353 False
114.846, 129.492, 4.844, 33.386 False
114.686, 129.492, 4.798, 33.419 False
114.527, 129.492, 4.748, 33.452 False
114.370, 129.491, 4.688, 33.485 False
114.216, 129.491, 4.633, 33.518 False
114.062, 129.491, 4.586, 33.551 False
113.911, 129.491, 4.536, 33.584 False
113.761, 129.491, 4.478, 33.617 False
113.613, 129.491, 4.424, 33.650 False
113.467, 129.491, 4.378, 33.683 False
113.322, 129.491, 4.328, 33.716 False
113.179, 129.490, 4.270, 33.749 False
113.039, 129.490, 4.210, 33.782 False
112.900, 129.490, 4.147, 33.815 False
112.763, 129.490, 4.093, 33.848 False
112.628, 129.490, 4.048, 33.881 False
112.494, 129.490, 3.999, 33.914 False
112.362, 129.490, 3.943, 33.947 False
112.232, 129.490, 3.884, 33.980 False
112.104, 129.490, 3.824, 34.013 False
111.978, 129.490, 3.772, 34.046 False
111.854, 129.490, 3.729, 34.079 False
111.730, 129.489, 3.681, 34.112 False
111.609, 129.489, 3.627, 34.145 False
111.490, 129.489, 3.570, 34.178 False
111.372, 129.489, 3.513, 34.211 False
111.256, 129.489, 3.455, 34.244 False
111.143, 129.489, 3.398, 34.277 False
111.031, 129.489, 3.342, 34.310 False
110.921, 129.489, 3.284, 34.343 False
110.813, 129.489, 3.228, 34.376 False
110.707, 129.489, 3.170, 34.409 False
110.602, 129.489, 3.114, 34.442 False
110.500, 129.489, 3.058, 34.475 False
110.399, 129.489, 3.003, 34.508 False
110.301, 129.489, 2.947, 34.541 False
110.204, 129.489, 2.891, 34.574 False
110.109, 129.489, 2.836, 34.607 False
110.016, 129.489, 2.781, 34.640 False
109.924, 129.489, 2.727, 34.673 False
109.835, 129.489, 2.673, 34.706 False
109.747, 129.489, 2.619, 34.739 False
109.661, 129.489, 2.565, 34.772 False
109.577, 129.489, 2.511, 34.805 False
109.495, 129.489, 2.457, 34.838 False
109.414, 129.489, 2.405, 34.871 False
109.335, 129.489, 2.353, 34.904 False
109.258, 129.489, 2.300, 34.937 False
109.183, 129.489, 2.248, 34.970 False
109.109, 129.489, 2.195, 35.003 False
109.037, 129.489, 2.154, 35.036 False
108.967, 129.489, 2.085, 35.069 False
108.899, 129.489, 2.020, 35.102 False
108.833, 129.489, 1.960, 35.135 False
108.769, 129.489, 1.903, 35.168 False
108.707, 129.489, 1.847, 35.201 False
108.647, 129.489, 1.791, 35.234 False
108.589, 129.489, 1.737, 35.267 False
108.532, 129.489, 1.702, 35.300 False
108.476, 129.489, 1.660, 35.333 False
108.421, 129.489, 1.614, 35.366 False
108.369, 129.489, 1.567, 35.399 False
108.318, 129.489, 1.519, 35.432 False
108.268, 129.489, 1.470, 35.465 False
108.220, 129.490, 1.421, 35.498 False
108.174, 129.490, 1.374, 35.531 False
108.130, 129.490, 1.327, 35.564 False
108.086, 129.490, 1.281, 35.597 False
108.045, 129.490, 1.236, 35.630 False
108.005, 129.490, 1.192, 35.663 False
107.966, 129.490, 1.150, 35.696 False
107.929, 129.490, 1.108, 35.729 False
107.893, 129.490, 1.068, 35.762 False
107.858, 129.490, 1.030, 35.795 False
107.825, 129.490, 0.992, 35.828 False
107.792, 129.489, 0.955, 35.861 False
107.761, 129.489, 0.920, 35.894 False
107.731, 129.489, 0.887, 35.927 False
107.703, 129.489, 0.854, 35.960 False
107.675, 129.489, 0.823, 35.993 False
107.648, 129.489, 0.793, 36.026 False
107.622, 129.489, 0.764, 36.059 False
107.597, 129.489, 0.736, 36.092 False
107.573, 129.489, 0.709, 36.125 False
107.550, 129.489, 0.683, 36.158 False
107.528, 129.489, 0.658, 36.191 False
107.507, 129.490, 0.633, 36.224 False
107.486, 129.490, 0.610, 36.257 False
107.466, 129.490, 0.588, 36.290 False
107.447, 129.490, 0.566, 36.323 False
107.428, 129.490, 0.546, 36.356 False
107.411, 129.490, 0.526, 36.389 False
107.394, 129.490, 0.507, 36.422 False
107.377, 129.490, 0.488, 36.455 False
107.361, 129.490, 0.470, 36.488 False
107.346, 129.490, 0.453, 36.521 False
107.331, 129.490, 0.436, 36.554 False
107.317, 129.490, 0.421, 36.587 False
107.303, 129.490, 0.405, 36.620 False
107.290, 129.490, 0.390, 36.653 False
107.277, 129.490, 0.376, 36.686 False
107.265, 129.490, 0.362, 36.719 False
107.253, 129.490, 0.349, 36.752 False
107.242, 129.490, 0.336, 36.785 False
107.231, 129.490, 0.324, 36.818 False
107.220, 129.490, 0.312, 36.851 False
107.210, 129.490, 0.301, 36.884 False
107.200, 129.490, 0.290, 36.917 False
107.191, 129.490, 0.279, 36.950 False
107.182, 129.490, 0.269, 36.983 False
107.173, 129.490, 0.259, 37.016 False
107.165, 129.490, 0.250, 37.049 False
107.156, 129.490, 0.241, 37.082 False
107.149, 129.490, 0.232, 37.115 False
107.141, 129.490, 0.223, 37.148 False
107.134, 129.490, 0.215, 37.181 False
107.127, 129.490, 0.207, 37.214 False
107.120, 129.490, 0.200, 37.247 False
107.114, 129.490, 0.192, 37.280 False
107.107, 129.490, 0.185, 37.313 False
107.101, 129.490, 0.179, 37.346 False
107.095, 129.490, 0.172, 37.379 False
107.090, 129.490, 0.166, 37.412 False
107.084, 129.490, 0.160, 37.445 False
107.079, 129.490, 0.154, 37.478 False
107.074, 129.490, 0.148, 37.511 False
107.069, 129.490, 0.143, 37.544 False
107.065, 129.490, 0.138, 37.577 False
107.060, 129.490, 0.133, 37.610 False
107.056, 129.490, 0.128, 37.643 False
107.052, 129.490, 0.123, 37.676 False
107.048, 129.490, 0.119, 37.709 False
107.044, 129.490, 0.114, 37.742 False
107.040, 129.490, 0.110, 37.775 False
107.037, 129.490, 0.106, 37.808 False
107.033, 129.490, 0.102, 37.841 False
107.030, 129.490, 0.098, 37.874 False
107.027, 129.490, 0.094, 37.907 False
107.023, 129.490, 0.091, 37.940 False
107.021, 129.490, 0.087, 37.973 False
107.018, 129.490, 0.084, 38.006 False
107.015, 129.490, 0.081, 38.039 False
107.012, 129.490, 0.078, 38.072 False
107.010, 129.490, 0.075, 38.105 False
107.007, 129.490, 0.073, 38.138 False
107.005, 129.490, 0.070, 38.171 False
107.003, 129.490, 0.067, 38.204 False
107.000, 129.490, 0.065, 38.237 False
107.001, 129.490, 0.003, 38.270 False
106.999, 129.490, 0.029, 38.303 False
106.999, 129.490, 0.024, 38.336 False
106.997, 129.490, 0.045, 38.369 False
106.995, 129.490, 0.046, 38.402 False
106.994, 129.490, 0.047, 38.435 False
106.992, 129.490, 0.047, 38.468 False
106.991, 129.490, 0.046, 38.501 False
106.989, 129.490, 0.045, 38.534 False
106.987, 129.490, 0.044, 38.567 False
106.986, 129.490, 0.043, 38.600 False
106.985, 129.490, 0.042, 38.633 False
106.983, 129.490, 0.041, 38.666 False
106.982, 129.490, 0.040, 38.699 False
106.981, 129.490, 0.039, 38.732 False
106.979, 129.490, 0.037, 38.765 False
106.978, 129.490, 0.036, 38.798 False
106.977, 129.490, 0.035, 38.831 False
106.976, 129.490, 0.034, 38.864 False
106.975, 129.490, 0.032, 38.897 False
106.974, 129.490, 0.031, 38.930 False
106.973, 129.490, 0.030, 38.963 False
106.972, 129.490, 0.029, 38.996 False
106.971, 129.490, 0.028, 39.029 False
106.970, 129.490, 0.027, 39.062 False
106.969, 129.490, 0.026, 39.095 False
106.968, 129.490, 0.025, 39.128 False
106.967, 129.490, 0.024, 39.161 False
106.967, 129.490, 0.023, 39.194 False
106.966, 129.490, 0.022, 39.227 False
106.965, 129.490, 0.021, 39.260 False
106.964, 129.490, 0.021, 39.293 False
106.964, 129.490, 0.020, 39.326 False
106.963, 129.490, 0.019, 39.359 False
106.963, 129.490, 0.001, 39.392 False
106.964, 129.490, -0.030, 39.425 False
106.966, 129.490, -0.026, 39.458 False
106.966, 129.490, -0.013, 39.491 False
106.966, 129.490, -0.002, 39.524 False
106.966, 129.490, 0.005, 39.557 False
106.965, 129.490, 0.011, 39.590 False
106.965, 129.490, 0.015, 39.623 False
106.964, 129.490, 0.017, 39.656 False
106.964, 129.490, 0.019, 39.689 False
106.963, 129.490, 0.021, 39.722 False
106.962, 129.490, 0.021, 39.755 False
106.962, 129.490, 0.022, 39.788 False
106.961, 129.490, 0.022, 39.821 False
106.960, 129.490, 0.022, 39.854 False
106.959, 129.490, 0.022, 39.887 False
106.959, 129.490, 0.021, 39.920 False
106.958, 129.490, 0.021, 39.953 False
106.957, 129.490, 0.020, 39.986 False
106.957, 129.490, 0.020, 40.019 False
106.956, 129.490, 0.019, 40.052 False
106.955, 129.490, 0.019, 40.085 False
106.956, 129.490, 0.004, 40.118 False
106.956, 129.490, 0.005, 40.151 False
106.956, 129.490, 0.005, 40.184 False
106.956, 129.489, 0.005, 40.217 False
106.956, 129.489, 0.006, 40.250 False
106.956, 129.489, 0.008, 40.283 False
106.956, 129.489, 0.010, 40.316 False
106.956, 129.489, 0.013, 40.349 False
106.955, 129.489, 0.016, 40.382 False
106.955, 129.489, 0.020, 40.415 False
106.955, 129.490, 0.029, 40.448 False
106.954, 129.490, 0.033, 40.481 False
106.954, 129.490, 0.031, 40.514 False
106.953, 129.491, 0.047, 40.547 False
106.952, 129.493, 0.040, 40.580 False
106.950, 129.493, 0.034, 40.613 False
106.949, 129.494, 0.038, 40.646 False
106.947, 129.496, 0.074, 40.679 False
106.942, 129.499, 0.142, 40.712 False
106.936, 129.503, 0.209, 40.745 False
106.929, 129.508, 0.197, 40.778 False
106.921, 129.514, 0.266, 40.811 False
106.911, 129.520, 0.287, 40.844 False
106.900, 129.528, 0.334, 40.877 False
106.890, 129.536, 0.313, 40.910 False
106.879, 129.545, 0.363, 40.943 False
106.865, 129.553, 0.439, 40.976 False
106.848, 129.561, 0.524, 41.009 False
106.829, 129.569, 0.571, 41.042 False
106.807, 129.575, 0.714, 41.075 False
106.783, 129.582, 0.733, 41.108 False
106.759, 129.588, 0.720, 41.141 False
106.736, 129.594, 0.705, 41.174 False
106.713, 129.600, 0.726, 41.207 False
106.688, 129.606, 0.778, 41.240 False
106.662, 129.612, 0.814, 41.273 False
106.635, 129.619, 0.834, 41.306 False
106.606, 129.625, 0.872, 41.339 False
106.577, 129.631, 0.906, 41.372 False
106.546, 129.638, 0.954, 41.405 False
106.513, 129.645, 1.008, 41.438 False
106.478, 129.651, 1.066, 41.471 False
106.442, 129.659, 1.101, 41.504 False
106.405, 129.665, 1.141, 41.537 False
106.367, 129.672, 1.177, 41.570 False
106.327, 129.680, 1.220, 41.603 False
106.286, 129.687, 1.263, 41.636 False
106.243, 129.694, 1.310, 41.669 False
106.199, 129.702, 1.352, 41.702 False
106.153, 129.710, 1.397, 41.735 False
106.106, 129.716, 1.440, 41.768 False
106.057, 129.721, 1.484, 41.801 False
106.007, 129.727, 1.524, 41.834 False
105.955, 129.734, 1.566, 41.867 False
105.903, 129.740, 1.606, 41.900 False
105.848, 129.746, 1.647, 41.933 False
105.793, 129.752, 1.686, 41.966 False
105.736, 129.759, 1.727, 41.999 False
105.678, 129.766, 1.768, 42.032 False
105.618, 129.773, 1.809, 42.065 False
105.557, 129.779, 1.849, 42.098 False
105.495, 129.787, 1.889, 42.131 False
105.432, 129.794, 1.928, 42.164 False
105.367, 129.801, 1.968, 42.197 False
105.301, 129.808, 2.007, 42.230 False
105.233, 129.816, 2.046, 42.263 False
105.164, 129.824, 2.083, 42.296 False
105.095, 129.832, 2.118, 42.329 False
105.024, 129.840, 2.148, 42.362 False
104.952, 129.846, 2.173, 42.395 False
104.879, 129.854, 2.198, 42.428 False
104.806, 129.862, 2.220, 42.461 False
104.732, 129.870, 2.239, 42.494 False
104.658, 129.878, 2.257, 42.527 False
104.583, 129.887, 2.273, 42.560 False
104.507, 129.895, 2.287, 42.593 False
104.431, 129.901, 2.299, 42.626 False
104.355, 129.909, 2.313, 42.659 False
104.278, 129.917, 2.325, 42.692 False
104.201, 129.925, 2.335, 42.725 False
104.123, 129.932, 2.344, 42.758 False
104.045, 129.940, 2.354, 42.791 False
103.967, 129.946, 2.362, 42.824 False
103.888, 129.953, 2.370, 42.857 False
103.809, 129.959, 2.378, 42.890 False
103.730, 129.965, 2.385, 42.923 False
103.651, 129.969, 2.386, 42.956 False
103.571, 129.973, 2.393, 42.989 False
103.491, 129.976, 2.398, 43.022 False
103.411, 129.978, 2.407, 43.055 False
103.331, 129.980, 2.409, 43.088 False
103.250, 129.982, 2.417, 43.121 False
103.170, 129.983, 2.419, 43.154 False
103.089, 129.984, 2.425, 43.187 False
103.008, 129.986, 2.434, 43.220 False
102.926, 129.989, 2.439, 43.253 False
102.845, 129.991, 2.441, 43.286 False
102.764, 129.994, 2.444, 43.319 False
102.682, 129.996, 2.446, 43.352 False
102.601, 129.997, 2.450, 43.385 False
102.519, 129.998, 2.452, 43.418 False
102.437, 129.999, 2.455, 43.451 False
102.355, 129.998, 2.449, 43.484 False
102.274, 129.995, 2.447, 43.517 False
102.192, 129.991, 2.450, 43.550 False
102.110, 129.987, 2.457, 43.583 False
102.028, 129.981, 2.454, 43.616 False
101.946, 129.976, 2.463, 43.649 False
101.864, 129.969, 2.459, 43.682 False
101.782, 129.963, 2.467, 43.715 False
101.700, 129.955, 2.462, 43.748 False
101.617, 129.947, 2.471, 43.781 False
